,sky_transmission
0.5,0.7774486356892939
0.5001,0.7774755494145971
0.5002,0.7775024631399001
0.5003,0.7775293768652033
0.5004,0.7775562905905065
0.5005,0.7775825996801681
0.5005999999999999,0.7775957600172928
0.5006999999999999,0.7776089203544174
0.5007999999999999,0.7776220806915422
0.5008999999999999,0.7776352410286668
0.5009999999999999,0.7776484013657915
0.5010999999999999,0.7776615617029161
0.5011999999999999,0.7776537760692496
0.5012999999999999,0.7775922652672506
0.5013999999999998,0.7775307544652514
0.5014999999999998,0.7774692436632524
0.5015999999999998,0.7774077328612534
0.5016999999999998,0.7773462220592544
0.5017999999999998,0.7772847112572554
0.5018999999999998,0.7772906401613935
0.5019999999999998,0.7773619064544873
0.5020999999999998,0.7774331727475813
0.5021999999999998,0.7775044390406751
0.5022999999999997,0.7775757053337691
0.5023999999999997,0.7776469716268629
0.5024999999999997,0.7777182379199569
0.5025999999999997,0.777639571271274
0.5026999999999997,0.7775043671882568
0.5027999999999997,0.7773691631052395
0.5028999999999997,0.7772339590222221
0.5029999999999997,0.7770987549392049
0.5030999999999997,0.7769635508561876
0.5031999999999996,0.7768283467731704
0.5032999999999996,0.7762030877940109
0.5033999999999996,0.7755439077329509
0.5034999999999996,0.7748847276718909
0.5035999999999996,0.7742255476108308
0.5036999999999996,0.7735663675497708
0.5037999999999996,0.7729071874887108
0.5038999999999996,0.7724019412826958
0.5039999999999996,0.7728815299671802
0.5040999999999995,0.7733611186516646
0.5041999999999995,0.7738407073361491
0.5042999999999995,0.7743202960206335
0.5043999999999995,0.7747998847051178
0.5044999999999995,0.7752794733896022
0.5045999999999995,0.7757582120231047
0.5046999999999995,0.7762351923886577
0.5047999999999995,0.7767121727542108
0.5048999999999995,0.7771891531197639
0.5049999999999994,0.7776661334853169
0.5050999999999994,0.77814311385087
0.5051999999999994,0.7786200942164231
0.5052999999999994,0.7787543153102738
0.5053999999999994,0.7785558047451324
0.5054999999999994,0.7783572941799909
0.5055999999999994,0.7781587836148495
0.5056999999999994,0.7779602730497079
0.5057999999999994,0.7777617624845665
0.5058999999999994,0.7775632519194251
0.5059999999999993,0.7777227840475034
0.5060999999999993,0.7780510153602052
0.5061999999999993,0.7783792466729069
0.5062999999999993,0.7787074779856086
0.5063999999999993,0.7790357092983103
0.5064999999999993,0.7793639406110121
0.5065999999999993,0.7796921719237139
0.5066999999999993,0.7798434196286296
0.5067999999999993,0.7799616592886894
0.5068999999999992,0.7800798989487493
0.5069999999999992,0.780198138608809
0.5070999999999992,0.7803163782688689
0.5071999999999992,0.7804346179289288
0.5072999999999992,0.7805528575889886
0.5073999999999992,0.7805847319655446
0.5074999999999992,0.7806163165037416
0.5075999999999992,0.7806479010419388
0.5076999999999992,0.7806794855801359
0.5077999999999991,0.780711070118333
0.5078999999999991,0.7807426546565301
0.5079999999999991,0.780815899924609
0.5080999999999991,0.781142435236194
0.5081999999999991,0.7814689705477791
0.5082999999999991,0.7817955058593641
0.5083999999999991,0.7821220411709491
0.5084999999999991,0.7824485764825341
0.508599999999999,0.7827751117941192
0.508699999999999,0.7830749425869119
0.508799999999999,0.7833049230043374
0.508899999999999,0.7835349034217629
0.508999999999999,0.7837648838391885
0.509099999999999,0.783994864256614
0.509199999999999,0.7842248446740395
0.509299999999999,0.784454825091465
0.509399999999999,0.7846622674521888
0.509499999999999,0.7848362699297707
0.5095999999999989,0.7850102724073527
0.5096999999999989,0.7851842748849346
0.5097999999999989,0.7853582773625165
0.5098999999999989,0.7855322798400984
0.5099999999999989,0.7857062823176805
0.5100999999999989,0.7859126655679485
0.5101999999999989,0.7861490124660744
0.5102999999999989,0.7863853593642003
0.5103999999999989,0.7866217062623262
0.5104999999999988,0.7868580531604522
0.5105999999999988,0.7870944000585781
0.5106999999999988,0.787330746956704
0.5107999999999988,0.7874752832503908
0.5108999999999988,0.7875651655287306
0.5109999999999988,0.7876550478070702
0.5110999999999988,0.7877449300854099
0.5111999999999988,0.7878348123637496
0.5112999999999988,0.7879246946420893
0.5113999999999987,0.788014576920429
0.5114999999999987,0.7881293901690604
0.5115999999999987,0.7882536604496182
0.5116999999999987,0.788377930730176
0.5117999999999987,0.7885022010107339
0.5118999999999987,0.7886264712912917
0.5119999999999987,0.7887507415718495
0.5120999999999987,0.7888750118524074
0.5121999999999987,0.7889927549443824
0.5122999999999986,0.7891090046834912
0.5123999999999986,0.7892252544225999
0.5124999999999986,0.7893415041617088
0.5125999999999986,0.7894577539008175
0.5126999999999986,0.7895740036399264
0.5127999999999986,0.7896902533790352
0.5128999999999986,0.7897816828223284
0.5129999999999986,0.789870147242676
0.5130999999999986,0.7899586116630236
0.5131999999999985,0.7900470760833711
0.5132999999999985,0.7901355405037187
0.5133999999999985,0.7902240049240663
0.5134999999999985,0.7903124693444139
0.5135999999999985,0.7903896433040121
0.5136999999999985,0.79046638851958
0.5137999999999985,0.790543133735148
0.5138999999999985,0.7906198789507158
0.5139999999999985,0.7906966241662837
0.5140999999999984,0.7907733693818517
0.5141999999999984,0.7908500136406361
0.5142999999999984,0.7909225832387521
0.5143999999999984,0.7909951528368679
0.5144999999999984,0.7910677224349838
0.5145999999999984,0.7911402920330997
0.5146999999999984,0.7912128616312155
0.5147999999999984,0.7912854312293315
0.5148999999999984,0.7913591687653773
0.5149999999999983,0.7914471948895496
0.5150999999999983,0.791535221013722
0.5151999999999983,0.7916232471378943
0.5152999999999983,0.7917112732620667
0.5153999999999983,0.791799299386239
0.5154999999999983,0.7918873255104114
0.5155999999999983,0.7919737931902684
0.5156999999999983,0.792048562483443
0.5157999999999983,0.7921233317766176
0.5158999999999982,0.7921981010697924
0.5159999999999982,0.792272870362967
0.5160999999999982,0.7923476396561417
0.5161999999999982,0.7924224089493164
0.5162999999999982,0.7924989698071175
0.5163999999999982,0.7925856709178349
0.5164999999999982,0.7926723720285523
0.5165999999999982,0.7927590731392697
0.5166999999999982,0.7928457742499871
0.5167999999999981,0.7929324753607045
0.5168999999999981,0.793019176471422
0.5169999999999981,0.7931036136064692
0.5170999999999981,0.793177252851316
0.5171999999999981,0.793250892096163
0.5172999999999981,0.7933245313410098
0.5173999999999981,0.7933981705858567
0.5174999999999981,0.7934718098307036
0.5175999999999981,0.7935454490755505
0.517699999999998,0.7936184869967223
0.517799999999998,0.7936889119120588
0.517899999999998,0.7937593368273953
0.517999999999998,0.7938297617427318
0.518099999999998,0.7939001866580683
0.518199999999998,0.7939706115734048
0.518299999999998,0.7940410364887414
0.518399999999998,0.7941146802201535
0.518499999999998,0.7942019237754113
0.518599999999998,0.7942891673306691
0.5186999999999979,0.7943764108859269
0.5187999999999979,0.7944636544411846
0.5188999999999979,0.7945508979964424
0.5189999999999979,0.7946381415517002
0.5190999999999979,0.7947224087084701
0.5191999999999979,0.7947936705828279
0.5192999999999979,0.7948649324571857
0.5193999999999979,0.7949361943315435
0.5194999999999979,0.7950074562059013
0.5195999999999978,0.7950787180802592
0.5196999999999978,0.795149979954617
0.5197999999999978,0.79521956611603
0.5198999999999978,0.7952810642435169
0.5199999999999978,0.7953425623710038
0.5200999999999978,0.7954040604984906
0.5201999999999978,0.7954655586259775
0.5202999999999978,0.7955270567534644
0.5203999999999978,0.7955885548809511
0.5204999999999977,0.7956477250311815
0.5205999999999977,0.7956934439723848
0.5206999999999977,0.7957391629135883
0.5207999999999977,0.7957848818547917
0.5208999999999977,0.7958306007959951
0.5209999999999977,0.7958763197371984
0.5210999999999977,0.7959220386784018
0.5211999999999977,0.795966198537961
0.5212999999999977,0.7959982354844231
0.5213999999999976,0.796030272430885
0.5214999999999976,0.796062309377347
0.5215999999999976,0.796094346323809
0.5216999999999976,0.7961263832702711
0.5217999999999976,0.7961584202167331
0.5218999999999976,0.7961900810308133
0.5219999999999976,0.796216810107876
0.5220999999999976,0.7962435391849387
0.5221999999999976,0.7962702682620014
0.5222999999999975,0.7962969973390642
0.5223999999999975,0.7963237264161269
0.5224999999999975,0.7963504554931896
0.5225999999999975,0.796377021042509
0.5226999999999975,0.7963947932719777
0.5227999999999975,0.7964125655014466
0.5228999999999975,0.7964303377309154
0.5229999999999975,0.7964481099603842
0.5230999999999975,0.796465882189853
0.5231999999999974,0.7964836544193219
0.5232999999999974,0.7965014266487906
0.5233999999999974,0.7964796325169649
0.5234999999999974,0.7964560225713628
0.5235999999999974,0.7964324126257608
0.5236999999999974,0.7964088026801587
0.5237999999999974,0.7963851927345567
0.5238999999999974,0.7963615827889546
0.5239999999999974,0.7963379728433526
0.5240999999999973,0.7963271424705778
0.5241999999999973,0.7963179818465304
0.5242999999999973,0.7963088212224828
0.5243999999999973,0.7962996605984354
0.5244999999999973,0.7962904999743878
0.5245999999999973,0.7962813393503404
0.5246999999999973,0.7962721787262929
0.5247999999999973,0.796285716089635
0.5248999999999973,0.7963048147408979
0.5249999999999972,0.7963239133921607
0.5250999999999972,0.7963430120434235
0.5251999999999972,0.7963621106946863
0.5252999999999972,0.796381209345949
0.5253999999999972,0.7964003079972118
0.5254999999999972,0.7964276070270255
0.5255999999999972,0.7964582166057671
0.5256999999999972,0.7964888261845086
0.5257999999999972,0.7965194357632501
0.5258999999999971,0.7965500453419916
0.5259999999999971,0.796580654920733
0.5260999999999971,0.7966112644994746
0.5261999999999971,0.7965962558120054
0.5262999999999971,0.7965523271885916
0.5263999999999971,0.7965083985651777
0.5264999999999971,0.7964644699417638
0.5265999999999971,0.7964205413183499
0.5266999999999971,0.796376612694936
0.526799999999997,0.7963326840715221
0.526899999999997,0.7963186778453762
0.526999999999997,0.7963343521232891
0.527099999999997,0.796350026401202
0.527199999999997,0.7963657006791149
0.527299999999997,0.7963813749570278
0.527399999999997,0.7963970492349407
0.527499999999997,0.7964127235128535
0.527599999999997,0.7964254043366504
0.527699999999997,0.7964332513309362
0.5277999999999969,0.7964410983252221
0.5278999999999969,0.7964489453195079
0.5279999999999969,0.7964567923137937
0.5280999999999969,0.7964646393080795
0.5281999999999969,0.7964724863023653
0.5282999999999969,0.7964771499651726
0.5283999999999969,0.7964724258809182
0.5284999999999969,0.7964677017966637
0.5285999999999969,0.7964629777124093
0.5286999999999968,0.7964582536281547
0.5287999999999968,0.7964535295439003
0.5288999999999968,0.7964488054596458
0.5289999999999968,0.7964467042331796
0.5290999999999968,0.7964649110971548
0.5291999999999968,0.79648311796113
0.5292999999999968,0.7965013248251053
0.5293999999999968,0.7965195316890804
0.5294999999999968,0.7965377385530557
0.5295999999999967,0.7965559454170309
0.5296999999999967,0.796574152281006
0.5297999999999967,0.7965857385002159
0.5298999999999967,0.7965970908978239
0.5299999999999967,0.796608443295432
0.5300999999999967,0.7966197956930401
0.5301999999999967,0.7966311480906483
0.5302999999999967,0.7966425004882564
0.5303999999999967,0.7966538528858644
0.5304999999999966,0.796687893191242
0.5305999999999966,0.7967273339092051
0.5306999999999966,0.7967667746271682
0.5307999999999966,0.7968062153451313
0.5308999999999966,0.7968456560630944
0.5309999999999966,0.7968850967810575
0.5310999999999966,0.7969245374990206
0.5311999999999966,0.7969695545719128
0.5312999999999966,0.7970177095932013
0.5313999999999965,0.7970658646144899
0.5314999999999965,0.7971140196357784
0.5315999999999965,0.7971621746570671
0.5316999999999965,0.7972103296783556
0.5317999999999965,0.7972584846996441
0.5318999999999965,0.7973130567976267
0.5319999999999965,0.7973750897076995
0.5320999999999965,0.7974371226177723
0.5321999999999965,0.7974991555278451
0.5322999999999964,0.7975611884379179
0.5323999999999964,0.7976232213479907
0.5324999999999964,0.7976852542580635
0.5325999999999964,0.7977517559520997
0.5326999999999964,0.7978300281285654
0.5327999999999964,0.7979083003050311
0.5328999999999964,0.7979865724814967
0.5329999999999964,0.7980648446579625
0.5330999999999964,0.7981431168344282
0.5331999999999963,0.7982213890108939
0.5332999999999963,0.7983011925191805
0.5333999999999963,0.7983990320496822
0.5334999999999963,0.7984968715801839
0.5335999999999963,0.7985947111106856
0.5336999999999963,0.7986925506411873
0.5337999999999963,0.798790390171689
0.5338999999999963,0.7988882297021906
0.5339999999999963,0.7989860692326923
0.5340999999999962,0.7990937568677409
0.5341999999999962,0.7992028951543874
0.5342999999999962,0.7993120334410339
0.5343999999999962,0.7994211717276802
0.5344999999999962,0.7995303100143267
0.5345999999999962,0.7996394483009731
0.5346999999999962,0.7997485865876196
0.5347999999999962,0.7998661151419997
0.5348999999999962,0.7999880586771468
0.5349999999999961,0.800110002212294
0.5350999999999961,0.8002319457474412
0.5351999999999961,0.8003538892825883
0.5352999999999961,0.8004758328177355
0.5353999999999961,0.8005977763528825
0.5354999999999961,0.8007159899378127
0.5355999999999961,0.8008292405816172
0.5356999999999961,0.8009424912254217
0.5357999999999961,0.8010557418692261
0.535899999999996,0.8011689925130306
0.535999999999996,0.8012822431568352
0.536099999999996,0.8013954938006397
0.536199999999996,0.8015068942665146
0.536299999999996,0.8016105671785922
0.536399999999996,0.8017142400906699
0.536499999999996,0.8018179130027476
0.536599999999996,0.8019215859148254
0.536699999999996,0.8020252588269031
0.536799999999996,0.8021289317389808
0.5368999999999959,0.8022326046510585
0.5369999999999959,0.802328576224876
0.5370999999999959,0.8024241209996466
0.5371999999999959,0.802519665774417
0.5372999999999959,0.8026152105491875
0.5373999999999959,0.8027107553239581
0.5374999999999959,0.8028063000987286
0.5375999999999959,0.802901844873499
0.5376999999999958,0.8029793717373349
0.5377999999999958,0.8030488796668735
0.5378999999999958,0.8031183875964123
0.5379999999999958,0.803187895525951
0.5380999999999958,0.8032574034554898
0.5381999999999958,0.8033269113850284
0.5382999999999958,0.8033964193145672
0.5383999999999958,0.8034530579639017
0.5384999999999958,0.8034924084148162
