,sky_transmission
0.5,0.6419641846025587
0.5001,0.6420042489175696
0.5002,0.6420443132325805
0.5003,0.6420843775475915
0.5004,0.6421244418626024
0.5005,0.6421657212392426
0.5005999999999999,0.6422334240411399
0.5006999999999999,0.6423011268430372
0.5007999999999999,0.6423688296449346
0.5008999999999999,0.6424365324468319
0.5009999999999999,0.6425042352487291
0.5010999999999999,0.6425719380506264
0.5011999999999999,0.6426327848182894
0.5012999999999999,0.6426760462662269
0.5013999999999998,0.6427193077141643
0.5014999999999998,0.6427625691621017
0.5015999999999998,0.642805830610039
0.5016999999999998,0.6428490920579765
0.5017999999999998,0.6428923535059139
0.5018999999999998,0.6429441795800407
0.5019999999999998,0.6430043032928234
0.5020999999999998,0.6430644270056062
0.5021999999999998,0.643124550718389
0.5022999999999997,0.6431846744311718
0.5023999999999997,0.6432447981439546
0.5024999999999997,0.6433049218567374
0.5025999999999997,0.643322664983532
0.5026999999999997,0.6433244270352609
0.5027999999999997,0.6433261890869898
0.5028999999999997,0.6433279511387188
0.5029999999999997,0.6433297131904476
0.5030999999999997,0.6433314752421766
0.5031999999999996,0.6433332372939055
0.5032999999999996,0.643075856606016
0.5033999999999996,0.6428005383316159
0.5034999999999996,0.6425252200572158
0.5035999999999996,0.6422499017828157
0.5036999999999996,0.6419745835084155
0.5037999999999996,0.6416992652340154
0.5038999999999996,0.6415044951020695
0.5039999999999996,0.6418250542395076
0.5040999999999995,0.6421456133769458
0.5041999999999995,0.6424661725143839
0.5042999999999995,0.642786731651822
0.5043999999999995,0.6431072907892601
0.5044999999999995,0.6434278499266982
0.5045999999999995,0.6437538960667386
0.5046999999999995,0.6440912916681844
0.5047999999999995,0.6444286872696302
0.5048999999999995,0.6447660828710761
0.5049999999999994,0.6451034784725219
0.5050999999999994,0.6454408740739678
0.5051999999999994,0.6457782696754136
0.5052999999999994,0.6459465770247842
0.5053999999999994,0.6459507428927306
0.5054999999999994,0.645954908760677
0.5055999999999994,0.6459590746286235
0.5056999999999994,0.6459632404965698
0.5057999999999994,0.6459674063645162
0.5058999999999994,0.6459715722324626
0.5059999999999993,0.6461694966962322
0.5060999999999993,0.6464587145106222
0.5061999999999993,0.6467479323250122
0.5062999999999993,0.6470371501394022
0.5063999999999993,0.6473263679537922
0.5064999999999993,0.6476155857681821
0.5065999999999993,0.6479048035825721
0.5066999999999993,0.6481104264967851
0.5067999999999993,0.6483004586777699
0.5068999999999992,0.6484904908587547
0.5069999999999992,0.6486805230397394
0.5070999999999992,0.6488705552207242
0.5071999999999992,0.649060587401709
0.5072999999999992,0.6492506195826938
0.5073999999999992,0.6494001160532067
0.5074999999999992,0.6495494764875333
0.5075999999999992,0.6496988369218598
0.5076999999999992,0.6498481973561865
0.5077999999999991,0.649997557790513
0.5078999999999991,0.6501469182248396
0.5079999999999991,0.6503186382933955
0.5080999999999991,0.6506263010768967
0.5081999999999991,0.6509339638603979
0.5082999999999991,0.6512416266438991
0.5083999999999991,0.6515492894274003
0.5084999999999991,0.6518569522109015
0.508599999999999,0.6521646149944027
0.508699999999999,0.6524572559196214
0.508799999999999,0.6527106045270153
0.508899999999999,0.6529639531344092
0.508999999999999,0.6532173017418033
0.509099999999999,0.6534706503491972
0.509199999999999,0.6537239989565911
0.509299999999999,0.6539773475639851
0.509399999999999,0.6542158948755957
0.509499999999999,0.6544324813940515
0.5095999999999989,0.6546490679125072
0.5096999999999989,0.654865654430963
0.5097999999999989,0.6550822409494188
