,sky_transmission
0.5,0.8008906960133371
0.5001,0.8009157334566368
0.5002,0.8009407708999365
0.5003,0.8009658083432363
0.5004,0.800990845786536
0.5005,0.8010165828149627
0.5005999999999999,0.8010575334217537
0.5006999999999999,0.8010984840285446
0.5007999999999999,0.8011394346353354
0.5008999999999999,0.8011803852421264
0.5009999999999999,0.8012213358489173
0.5010999999999999,0.8012622864557082
0.5011999999999999,0.8012993826189548
0.5012999999999999,0.8013265923639347
0.5013999999999998,0.8013538021089145
0.5014999999999998,0.8013810118538943
0.5015999999999998,0.8014082215988741
0.5016999999999998,0.8014354313438541
0.5017999999999998,0.8014626410888339
0.5018999999999998,0.8014956844822466
0.5019999999999998,0.8015343796701068
0.5020999999999998,0.801573074857967
0.5021999999999998,0.8016117700458272
0.5022999999999997,0.8016504652336874
0.5023999999999997,0.8016891604215476
0.5024999999999997,0.8017278556094078
0.5025999999999997,0.8017625068006158
0.5026999999999997,0.8017956330621286
0.5027999999999997,0.8018287593236415
0.5028999999999997,0.8018618855851545
0.5029999999999997,0.8018950118466673
0.5030999999999997,0.8019281381081802
0.5031999999999996,0.8019612643696932
0.5032999999999996,0.8019581526934886
0.5033999999999996,0.8019525326655405
0.5034999999999996,0.8019469126375923
0.5035999999999996,0.8019412926096441
0.5036999999999996,0.801935672581696
0.5037999999999996,0.8019300525537478
0.5038999999999996,0.8019396024939953
0.5039999999999996,0.8020462065485732
0.5040999999999995,0.8021528106031509
0.5041999999999995,0.8022594146577288
0.5042999999999995,0.8023660187123066
0.5043999999999995,0.8024726227668844
0.5044999999999995,0.8025792268214622
0.5045999999999995,0.8026905258729238
0.5046999999999995,0.8028115361802011
0.5047999999999995,0.8029325464874784
0.5048999999999995,0.8030535567947557
0.5049999999999994,0.8031745671020329
0.5050999999999994,0.8032955774093102
0.5051999999999994,0.8034165877165875
0.5052999999999994,0.803513476343152
0.5053999999999994,0.8035869489821593
0.5054999999999994,0.8036604216211666
0.5055999999999994,0.8037338942601739
0.5056999999999994,0.8038073668991813
0.5057999999999994,0.8038808395381887
0.5058999999999994,0.803954312177196
0.5059999999999993,0.8040688704834063
0.5060999999999993,0.8042027871473992
0.5061999999999993,0.8043367038113922
0.5062999999999993,0.8044706204753852
0.5063999999999993,0.8046045371393782
0.5064999999999993,0.8047384538033712
0.5065999999999993,0.8048723704673642
0.5066999999999993,0.8049969938190417
0.5067999999999993,0.8051198839363616
0.5068999999999992,0.8052427740536814
0.5069999999999992,0.8053656641710012
0.5070999999999992,0.805488554288321
0.5071999999999992,0.8056114444056408
0.5072999999999992,0.8057343345229606
0.5073999999999992,0.8058526181602816
0.5074999999999992,0.8059708863384443
0.5075999999999992,0.8060891545166068
0.5076999999999992,0.8062074226947694
0.5077999999999991,0.8063256908729319
0.5078999999999991,0.8064439590510946
0.5079999999999991,0.8065666865433284
0.5080999999999991,0.8067165258950606
0.5081999999999991,0.8068663652467927
0.5082999999999991,0.8070162045985247
0.5083999999999991,0.8071660439502568
0.5084999999999991,0.8073158833019889
0.508599999999999,0.807465722653721
0.508699999999999,0.8076123277038095
0.508799999999999,0.8077504728679287
0.508899999999999,0.8078886180320479
0.508999999999999,0.8080267631961671
0.509099999999999,0.8081649083602862
0.509199999999999,0.8083030535244053
0.509299999999999,0.8084411986885245
0.509399999999999,0.8085738947523315
0.509499999999999,0.8086985059452875
0.5095999999999989,0.8088231171382435
0.5096999999999989,0.8089477283311994
0.5097999999999989,0.8090723395241555
0.5098999999999989,0.8091969507171114
0.5099999999999989,0.8093215619100674
0.5100999999999989,0.8094420534139144
0.5101999999999989,0.8095587327507404
0.5102999999999989,0.8096754120875664
0.5103999999999989,0.8097920914243925
0.5104999999999988,0.8099087707612185
0.5105999999999988,0.8100254500980445
0.5106999999999988,0.8101421294348704
0.5107999999999988,0.8102463616733865
0.5108999999999988,0.8103431842678183
0.5109999999999988,0.81044000686225
0.5110999999999988,0.8105368294566817
0.5111999999999988,0.8106336520511135
0.5112999999999988,0.8107304746455453
0.5113999999999987,0.8108272972399769
0.5114999999999987,0.8109176578551285
0.5115999999999987,0.8110055672562418
0.5116999999999987,0.8110934766573553
0.5117999999999987,0.8111813860584687
0.5118999999999987,0.8112692954595822
0.5119999999999987,0.8113572048606955
0.5120999999999987,0.811445114261809
0.5121999999999987,0.8115257641563718
0.5122999999999986,0.8116047531513335
0.5123999999999986,0.8116837421462951
0.5124999999999986,0.8117627311412569
0.5125999999999986,0.8118417201362185
0.5126999999999986,0.8119207091311801
0.5127999999999986,0.8119996981261418
0.5128999999999986,0.8120736697455616
0.5129999999999986,0.8121470419912384
0.5130999999999986,0.8122204142369152
0.5131999999999985,0.8122937864825919
0.5132999999999985,0.8123671587282686
0.5133999999999985,0.8124405309739453
0.5134999999999985,0.8125139032196221
0.5135999999999985,0.812580569041612
