,phoenix_flux
0.5,37225188.02739051
0.5001,43303916.71106397
0.5002,49382645.39473744
0.5003,55461374.07841091
0.5004,61540102.762084365
0.5005,67618831.44575784
0.5005999999999999,73697560.12943129
0.5006999999999999,73868352.7193516
0.5007999999999999,71174599.18572986
0.5008999999999999,68480845.65210812
0.5009999999999999,65787092.11848636
0.5010999999999999,63093338.58486462
0.5011999999999999,60399585.051242866
0.5012999999999999,57705831.517621115
0.5013999999999998,53237050.80685054
0.5014999999999998,48587748.68646004
0.5015999999999998,43938446.56606954
0.5016999999999998,39289144.445679046
0.5017999999999998,34639842.32528855
0.5018999999999998,29990540.204898052
0.5019999999999998,26855062.296768893
0.5020999999999998,33607675.045900844
0.5021999999999998,40360287.79503279
0.5022999999999997,47112900.54416474
0.5023999999999997,53865513.293296695
0.5024999999999997,60618126.04242864
0.5025999999999997,67370738.79156059
0.5026999999999997,71849197.91833638
0.5027999999999997,72079912.95627527
0.5028999999999997,72310627.99421416
0.5029999999999997,72541343.03215306
0.5030999999999997,72772058.07009193
0.5031999999999996,73002773.10803083
0.5032999999999996,73233488.14596972
0.5033999999999996,73270260.91784222
0.5034999999999996,73151815.14165798
0.5035999999999996,73033369.36547375
0.5036999999999996,72914923.5892895
0.5037999999999996,72796477.81310526
0.5038999999999996,72678032.03692102
0.5039999999999996,72559586.26073678
0.5040999999999995,73044153.4016196
0.5041999999999995,73726490.39195746
0.5042999999999995,74408827.38229533
0.5043999999999995,75091164.37263317
0.5044999999999995,75773501.36297104
0.5045999999999995,76455838.3533089
0.5046999999999995,77138175.34364676
0.5047999999999995,76694161.71338375
0.5048999999999995,76180051.87994646
0.5049999999999994,75665942.04650915
0.5050999999999994,75151832.21307185
0.5051999999999994,74637722.37963456
0.5052999999999994,74123612.54619725
0.5053999999999994,73645502.85820334
0.5054999999999994,73429923.52173649
0.5055999999999994,73214344.18526964
0.5056999999999994,72998764.84880279
0.5057999999999994,72783185.51233594
0.5058999999999994,72567606.1758691
0.5059999999999993,72352026.83940226
0.5060999999999993,71960105.52850871
0.5061999999999993,71137604.35647064
0.5062999999999993,70315103.18443258
0.5063999999999993,69492602.0123945
0.5064999999999993,68670100.84035644
0.5065999999999993,67847599.66831838
0.5066999999999993,67025098.496280305
0.5067999999999993,66872001.09596865
0.5068999999999992,67532840.79857016
0.5069999999999992,68193680.50117165
0.5070999999999992,68854520.20377316
0.5071999999999992,69515359.90637465
0.5072999999999992,70176199.60897616
0.5073999999999992,70837039.31157765
0.5074999999999992,66247069.64733127
0.5075999999999992,58196748.2059215
0.5076999999999992,50146426.764511734
0.5077999999999991,42096105.32310197
0.5078999999999991,34045783.88169219
0.5079999999999991,25995462.440282427
0.5080999999999991,17945140.99887266
0.5081999999999991,21312584.894658204
0.5082999999999991,28588133.107467435
0.5083999999999991,35863681.32027666
0.5084999999999991,43139229.5330859
0.508599999999999,50414777.74589513
0.508699999999999,57690325.95870437
0.508799999999999,64965874.17151359
0.508899999999999,66758532.745259576
0.508999999999999,67789069.44920655
0.509099999999999,68819606.15315352
0.509199999999999,69850142.8571005
0.509299999999999,70880679.56104748
0.509399999999999,71911216.26499446
0.509499999999999,72939332.46991919
0.5095999999999989,72499570.38139603
0.5096999999999989,72059808.29287285
0.5097999999999989,71620046.20434968
0.5098999999999989,71180284.11582652
0.5099999999999989,70740522.02730334
0.5100999999999989,70300759.93878017
0.5101999999999989,69321735.89351396
0.5102999999999989,64234624.82392801
0.5103999999999989,59147513.754342064
0.5104999999999988,54060402.68475611
0.5105999999999988,48973291.61517015
0.5106999999999988,43886180.5455842
0.5107999999999988,38799069.47599825
0.5108999999999988,35977068.54099847
0.5109999999999988,41133709.1619811
0.5110999999999988,46290349.78296373
0.5111999999999988,51446990.40394637
0.5112999999999988,56603631.024929
0.5113999999999987,61760271.645911634
0.5114999999999987,66916912.266894266
0.5115999999999987,70616184.26355915
0.5116999999999987,71173818.72794616
0.5117999999999987,71731453.19233316
0.5118999999999987,72289087.65672018
0.5119999999999987,72846722.12110719
0.5120999999999987,73404356.5854942
0.5121999999999987,73961991.04988122
0.5122999999999986,73950773.95849657
0.5123999999999986,73097998.70493206
0.5124999999999986,72245223.45136756
0.5125999999999986,71392448.19780304
0.5126999999999986,70539672.94423853
0.5127999999999986,69686897.69067402
0.5128999999999986,68834122.43710952
0.5129999999999986,68448356.375806
0.5130999999999986,68567674.03006324
0.5131999999999985,68686991.68432048
0.5132999999999985,68806309.33857772
