,phoenix_flux
0.5,4679.2483681767435
0.5001,4207.362414581339
0.5002,3735.476460985934
0.5003,3263.5905073905287
0.5004,2791.7045537951235
0.5005,2319.8186001997183
0.5005999999999999,1847.9326466043135
0.5006999999999999,1696.015358418069
0.5007999999999999,1699.2393895703804
0.5008999999999999,1702.4634207226918
0.5009999999999999,1705.6874518750033
0.5010999999999999,1708.9114830273147
0.5011999999999999,1712.1355141796262
0.5012999999999999,1715.3595453319379
0.5013999999999998,1968.436506937032
0.5014999999999998,2246.9236728385204
0.5015999999999998,2525.4108387400083
0.5016999999999998,2803.898004641497
0.5017999999999998,3082.385170542985
0.5018999999999998,3360.8723364444736
0.5019999999999998,3661.5059533844287
0.5020999999999998,4106.797129525287
0.5021999999999998,4552.088305666146
0.5022999999999997,4997.3794818070055
0.5023999999999997,5442.670657947864
0.5024999999999997,5887.961834088723
0.5025999999999997,6333.253010229581
0.5026999999999997,6450.328868493427
0.5027999999999997,5954.3526168767785
0.5028999999999997,5458.37636526013
0.5029999999999997,4962.400113643481
0.5030999999999997,4466.4238620268325
0.5031999999999996,3970.447610410184
0.5032999999999996,3474.4713587935357
0.5033999999999996,3307.271794906998
0.5034999999999996,3403.203322243815
0.5035999999999996,3499.134849580632
0.5036999999999996,3595.066376917449
0.5037999999999996,3690.9979042542654
0.5038999999999996,3786.9294315910824
0.5039999999999996,3882.8609589278994
0.5040999999999995,3904.320598385609
0.5041999999999995,3901.3557294495035
0.5042999999999995,3898.390860513398
0.5043999999999995,3895.4259915772923
0.5044999999999995,3892.4611226411866
0.5045999999999995,3889.4962537050806
0.5046999999999995,3886.531384768975
0.5047999999999995,4372.042978713894
0.5048999999999995,4887.953939216359
0.5049999999999994,5403.864899718824
0.5050999999999994,5919.775860221289
0.5051999999999994,6435.686820723753
0.5052999999999994,6951.597781226218
0.5053999999999994,7417.34333014411
0.5054999999999994,7517.258603222892
0.5055999999999994,7617.173876301675
0.5056999999999994,7717.0891493804575
0.5057999999999994,7817.00442245924
0.5058999999999994,7916.919695538023
0.5059999999999993,8016.834968616806
0.5060999999999993,8316.67007842494
0.5061999999999993,9104.65587282658
0.5062999999999993,9892.641667228221
0.5063999999999993,10680.62746162986
0.5064999999999993,11468.6132560315
0.5065999999999993,12256.599050433138
0.5066999999999993,13044.584844834779
0.5067999999999993,13770.645317942737
0.5068999999999992,14421.409955055102
0.5069999999999992,15072.174592167465
0.5070999999999992,15722.93922927983
0.5071999999999992,16373.703866392192
0.5072999999999992,17024.468503504555
0.5073999999999992,17675.23314061692
0.5074999999999992,16708.72475664085
0.5075999999999992,14676.412382899805
0.5076999999999992,12644.10000915876
0.5077999999999991,10611.787635417715
0.5078999999999991,8579.47526167667
0.5079999999999991,6547.162887935625
0.5080999999999991,4514.850514194579
0.5081999999999991,4622.504382742878
0.5082999999999991,5462.63181882294
0.5083999999999991,6302.759254903001
0.5084999999999991,7142.886690983063
0.508599999999999,7983.014127063125
0.508699999999999,8823.141563143186
0.508799999999999,9663.268999223246
0.508899999999999,11752.799635341107
0.508999999999999,14015.997364110563
0.509099999999999,16279.195092880018
0.509199999999999,18542.392821649475
0.509299999999999,20805.59055041893
0.509399999999999,23068.788279188386
0.509499999999999,25326.478679527958
0.5095999999999989,24244.325608414467
0.5096999999999989,23162.17253730098
0.5097999999999989,22080.019466187492
0.5098999999999989,20997.866395074005
0.5099999999999989,19915.713323960517
0.5100999999999989,18833.56025284703
0.5101999999999989,17666.175239864377
0.5102999999999989,15849.494963101151
0.5103999999999989,14032.814686337926
0.5104999999999988,12216.1344095747
0.5105999999999988,10399.454132811476
0.5106999999999988,8582.77385604825
0.5107999999999988,6766.093579285025
0.5108999999999988,6181.634213400972
0.5109999999999988,9937.559368151846
0.5110999999999988,13693.48452290272
0.5111999999999988,17449.409677653595
0.5112999999999988,21205.334832404467
0.5113999999999987,24961.259987155343
0.5114999999999987,28717.185141906215
0.5115999999999987,30699.431540680358
0.5116999999999987,28858.173263285847
0.5117999999999987,27016.914985891337
0.5118999999999987,25175.65670849683
0.5119999999999987,23334.39843110232
0.5120999999999987,21493.140153707813
0.5121999999999987,19651.881876313302
0.5122999999999986,19469.721404512467
0.5123999999999986,21742.027807216396
0.5124999999999986,24014.334209920326
0.5125999999999986,26286.640612624255
0.5126999999999986,28558.94701532818
0.5127999999999986,30831.25341803211
0.5128999999999986,33103.55982073604
0.5129999999999986,33212.36733654355
0.5130999999999986,30981.289311523236
0.5131999999999985,28750.21128650292
0.5132999999999985,26519.133261482602
0.5133999999999985,24288.055236462285
0.5134999999999985,22056.97721144197
0.5135999999999985,19825.89918642165
0.5136999999999985,19794.23448894361
0.5137999999999985,21575.565108068502
0.5138999999999985,23356.895727193398
0.5139999999999985,25138.22634631829
0.5140999999999984,26919.556965443182
0.5141999999999984,28700.887584568074
0.5142999999999984,30482.21820369297
0.5143999999999984,29424.08460206707
0.5144999999999984,26523.85531624089
0.5145999999999984,23623.62603041471
0.5146999999999984,20723.39674458853
0.5147999999999984,17823.16745876235
0.5148999999999984,14922.938172936172
0.5149999999999983,12022.708887109991
0.5150999999999983,12676.419019476176
0.5151999999999983,15197.848052168272
0.5152999999999983,17719.27708486037
0.5153999999999983,20240.706117552465
0.5154999999999983,22762.13515024456
0.5155999999999983,25283.564182936658
0.5156999999999983,27804.993215628754
0.5157999999999983,28356.79245814836
0.5158999999999982,28044.632614487182
0.5159999999999982,27732.472770826003
0.5160999999999982,27420.312927164825
0.5161999999999982,27108.153083503646
0.5162999999999982,26795.993239842468
0.5163999999999982,26483.83339618129
0.5164999999999982,23811.668286460364
0.5165999999999982,20245.617308376426
0.5166999999999982,16679.566330292488
0.5167999999999981,13113.51535220855
0.5168999999999981,9547.464374124611
0.5169999999999981,5981.4133960406725
0.5170999999999981,2415.362417956734
0.5171999999999981,1491.474167846675
0.5172999999999981,1466.9393652822025
0.5173999999999981,1442.4045627177302
0.5174999999999981,1417.8697601532576
0.5175999999999981,1393.3349575887853
0.517699999999998,1368.8001550243127
0.517799999999998,1344.2653524598404
0.517899999999998,1706.8361874550415
0.517999999999998,2193.406765412826
0.518099999999998,2679.977343370611
0.518199999999998,3166.5479213283957
0.518299999999998,3653.118499286181
0.518399999999998,4139.689077243966
0.518499999999998,4626.25965520175
0.518599999999998,4469.319485249953
0.5186999999999979,4108.361647758738
0.5187999999999979,3747.403810267524
0.5188999999999979,3386.4459727763096
0.5189999999999979,3025.4881352850953
0.5190999999999979,2664.5302977938813
0.5191999999999979,2303.572460302667
0.5192999999999979,2118.15155148933
0.5193999999999979,1990.7099522800322
0.5194999999999979,1863.2683530707345
0.5195999999999978,1735.826753861437
