,phoenix_flux
0.5,837192670.6785115
0.5001,836108608.5424149
0.5002,835024546.4063183
0.5003,833940484.2702217
0.5004,832856422.1341251
0.5005,831772359.9980285
0.5005999999999999,830688297.8619319
0.5006999999999999,830266823.9798547
0.5007999999999999,830166615.3559717
0.5008999999999999,830066406.7320888
0.5009999999999999,829966198.1082058
0.5010999999999999,829865989.4843229
0.5011999999999999,829765780.8604399
0.5012999999999999,829665572.236557
0.5013999999999998,774643025.5825397
0.5014999999999998,714034841.7008449
0.5015999999999998,653426657.8191502
0.5016999999999998,592818473.9374554
0.5017999999999998,532210290.05576074
0.5018999999999998,471602106.17406607
0.5019999999999998,426980461.38566965
0.5020999999999998,486780681.81123316
0.5021999999999998,546580902.2367967
0.5022999999999997,606381122.6623602
0.5023999999999997,666181343.0879238
0.5024999999999997,725981563.5134873
0.5025999999999997,785781783.9390508
0.5026999999999997,823797571.2681975
0.5027999999999997,821123628.5789757
0.5028999999999997,818449685.8897538
0.5029999999999997,815775743.200532
0.5030999999999997,813101800.5113101
0.5031999999999996,810427857.8220881
0.5032999999999996,807753915.1328663
0.5033999999999996,807419363.6202133
0.5034999999999996,808957105.9047232
0.5035999999999996,810494848.1892332
0.5036999999999996,812032590.4737431
0.5037999999999996,813570332.758253
0.5038999999999996,815108075.0427629
0.5039999999999996,816645817.3272729
0.5040999999999995,816767669.998423
0.5041999999999995,816425154.0503384
0.5042999999999995,816082638.1022538
0.5043999999999995,815740122.1541693
0.5044999999999995,815397606.2060847
0.5045999999999995,815055090.2580001
0.5046999999999995,814712574.3099155
0.5047999999999995,814273491.3672688
0.5048999999999995,813828398.768706
0.5049999999999994,813383306.170143
0.5050999999999994,812938213.5715802
0.5051999999999994,812493120.9730172
0.5052999999999994,812048028.3744544
0.5053999999999994,811485701.2811142
0.5054999999999994,810068443.9438573
0.5055999999999994,808651186.6066004
0.5056999999999994,807233929.2693434
0.5057999999999994,805816671.9320865
0.5058999999999994,804399414.5948296
0.5059999999999993,802982157.2575727
0.5060999999999993,801799247.0505679
0.5061999999999993,801188549.7561815
0.5062999999999993,800577852.4617952
0.5063999999999993,799967155.167409
0.5064999999999993,799356457.8730227
0.5065999999999993,798745760.5786364
0.5066999999999993,798135063.2842501
0.5067999999999993,797966440.6885175
0.5068999999999992,798335342.7000413
0.5069999999999992,798704244.7115653
0.5070999999999992,799073146.7230892
0.5071999999999992,799442048.7346131
0.5072999999999992,799810950.746137
0.5073999999999992,800179852.757661
0.5074999999999992,799738999.1227517
0.5075999999999992,798764505.9678298
0.5076999999999992,797790012.812908
0.5077999999999991,796815519.6579862
0.5078999999999991,795841026.5030643
0.5079999999999991,794866533.3481424
0.5080999999999991,793892040.1932205
0.5081999999999991,791862729.7283019
0.5082999999999991,789472373.4754269
0.5083999999999991,787082017.2225518
0.5084999999999991,784691660.9696767
0.508599999999999,782301304.7168016
0.508699999999999,779910948.4639267
0.508799999999999,777520592.2110516
0.508899999999999,771817946.5969486
0.508999999999999,765654892.6347898
0.509099999999999,759491838.6726309
0.509199999999999,753328784.710472
0.509299999999999,747165730.7483131
0.509399999999999,741002676.7861543
0.509499999999999,734849256.1367342
0.5095999999999989,734537825.3139806
0.5096999999999989,734226394.4912269
0.5097999999999989,733914963.6684734
0.5098999999999989,733603532.8457197
0.5099999999999989,733292102.022966
0.5100999999999989,732980671.2002124
0.5101999999999989,733456815.8271155
0.5102999999999989,739932694.8038121
0.5103999999999989,746408573.7805088
0.5104999999999988,752884452.7572054
0.5105999999999988,759360331.7339019
0.5106999999999988,765836210.7105985
0.5107999999999988,772312089.6872951
