,phoenix_flux
0.5,84024914.19469416
0.5001,89975364.36223367
0.5002,95925814.52977318
0.5003,101876264.69731267
0.5004,107826714.86485216
0.5005,113777165.03239167
0.5005999999999999,119727615.19993117
0.5006999999999999,121285024.23377705
0.5007999999999999,120712405.32717365
0.5008999999999999,120139786.42057025
0.5009999999999999,119567167.51396686
0.5010999999999999,118994548.60736346
0.5011999999999999,118421929.70076007
0.5012999999999999,117849310.79415667
0.5013999999999998,106133708.89895216
0.5014999999999998,93284858.44148949
0.5015999999999998,80436007.98402682
0.5016999999999998,67587157.52656415
0.5017999999999998,54738307.069101475
0.5018999999999998,41889456.6116388
0.5019999999999998,32517994.486708518
0.5020999999999998,45860352.6350176
0.5021999999999998,59202710.7833267
0.5022999999999997,72545068.9316358
0.5023999999999997,85887427.07994488
0.5024999999999997,99229785.22825396
0.5025999999999997,112572143.37656306
0.5026999999999997,121350547.36777648
0.5027999999999997,121604237.32826398
0.5028999999999997,121857927.28875148
0.5029999999999997,122111617.24923898
0.5030999999999997,122365307.20972648
0.5031999999999996,122618997.17021398
0.5032999999999996,122872687.13070148
0.5033999999999996,122815863.67665593
0.5034999999999996,122510525.84596868
0.5035999999999996,122205188.01528144
0.5036999999999996,121899850.18459418
0.5037999999999996,121594512.35390694
0.5038999999999996,121289174.52321969
0.5039999999999996,120983836.69253244
0.5040999999999995,121450616.3730299
0.5041999999999995,122170627.05343911
0.5042999999999995,122890637.73384832
0.5043999999999995,123610648.41425753
0.5044999999999995,124330659.09466675
0.5045999999999995,125050669.77507596
0.5046999999999995,125770680.45548517
0.5047999999999995,125595160.9814045
0.5048999999999995,125363909.9593407
0.5049999999999994,125132658.93727693
0.5050999999999994,124901407.91521314
0.5051999999999994,124670156.89314935
0.5052999999999994,124438905.87108557
0.5053999999999994,124193345.71949346
0.5054999999999994,123843436.52267249
0.5055999999999994,123493527.32585151
0.5056999999999994,123143618.12903054
0.5057999999999994,122793708.93220958
0.5058999999999994,122443799.7353886
0.5059999999999993,122093890.53856763
0.5060999999999993,121875542.07320929
0.5061999999999993,121978429.6701635
0.5062999999999993,122081317.2671177
0.5063999999999993,122184204.86407189
0.5064999999999993,122287092.46102609
0.5065999999999993,122389980.05798028
0.5066999999999993,122492867.65493448
0.5067999999999993,121635066.77160974
0.5068999999999992,119609151.76723123
0.5069999999999992,117583236.76285271
0.5070999999999992,115557321.7584742
0.5071999999999992,113531406.75409567
0.5072999999999992,111505491.74971716
0.5073999999999992,109479576.74533865
0.5074999999999992,104103578.9966182
0.5075999999999992,96519833.07649782
0.5076999999999992,88936087.15637743
0.5077999999999991,81352341.23625705
0.5078999999999991,73768595.31613667
0.5079999999999991,66184849.39601629
0.5080999999999991,58601103.475895904
0.5081999999999991,63700520.160572015
0.5082999999999991,73141164.84087397
0.5083999999999991,82581809.52117592
0.5084999999999991,92022454.20147789
0.508599999999999,101463098.88177983
0.508699999999999,110903743.56208178
0.508799999999999,120344388.24238375
0.508899999999999,121562860.26871517
0.508999999999999,121638449.98127364
0.509099999999999,121714039.6938321
0.509199999999999,121789629.40639056
0.509299999999999,121865219.11894903
0.509399999999999,121940808.83150749
0.509499999999999,122015465.869095
0.5095999999999989,121524515.01668827
0.5096999999999989,121033564.16428156
0.5097999999999989,120542613.31187484
0.5098999999999989,120051662.45946813
0.5099999999999989,119560711.6070614
0.5100999999999989,119069760.75465469
0.5101999999999989,117593067.32580921
0.5102999999999989,108607006.25670715
0.5103999999999989,99620945.18760508
0.5104999999999988,90634884.11850303
0.5105999999999988,81648823.04940099
0.5106999999999988,72662761.98029892
0.5107999999999988,63676700.91119686
0.5108999999999988,58786641.34826035
0.5109999999999988,68324369.34914121
0.5110999999999988,77862097.35002208
0.5111999999999988,87399825.35090294
0.5112999999999988,96937553.35178381
0.5113999999999987,106475281.35266468
0.5114999999999987,116013009.35354553
0.5115999999999987,122501225.9085662
0.5116999999999987,122415635.77283958
0.5117999999999987,122330045.63711293
0.5118999999999987,122244455.50138628
0.5119999999999987,122158865.36565965
0.5120999999999987,122073275.22993301
0.5121999999999987,121987685.09420636
0.5122999999999986,121752579.01773368
0.5123999999999986,121296279.27652688
0.5124999999999986,120839979.53532009
0.5125999999999986,120383679.79411328
0.5126999999999986,119927380.05290648
0.5127999999999986,119471080.31169969
0.5128999999999986,119014780.5704929
0.5129999999999986,118668159.32283463
0.5130999999999986,118440158.48341802
0.5131999999999985,118212157.64400142
0.5132999999999985,117984156.80458482
0.5133999999999985,117756155.96516821
0.5134999999999985,117528155.1257516
0.5135999999999985,117300154.28633499
0.5136999999999985,117310495.56995538
0.5137999999999985,117517304.3148774
0.5138999999999985,117724113.05979945
0.5139999999999985,117930921.80472147
0.5140999999999984,118137730.5496435
0.5141999999999984,118344539.29456554
0.5142999999999984,118551348.03948757
0.5143999999999984,118539086.16256163
0.5144999999999984,118384702.73886919
0.5145999999999984,118230319.31517674
0.5146999999999984,118075935.89148429
0.5147999999999984,117921552.46779184
0.5148999999999984,117767169.0440994
0.5149999999999983,117612785.62040696
0.5150999999999983,115256537.91149311
0.5151999999999983,111743133.85928056
0.5152999999999983,108229729.80706802
0.5153999999999983,104716325.75485547
0.5154999999999983,101202921.70264292
0.5155999999999983,97689517.65043038
0.5156999999999983,94176113.59821782
0.5157999999999983,95419416.09294607
0.5158999999999982,98749201.97761393
0.5159999999999982,102078987.86228177
0.5160999999999982,105408773.74694961
0.5161999999999982,108738559.63161746
0.5162999999999982,112068345.5162853
0.5163999999999982,115398131.40095314
0.5164999999999982,116193555.2718909
0.5165999999999982,116029053.15369233
0.5166999999999982,115864551.03549376
0.5167999999999981,115700048.9172952
0.5168999999999981,115535546.79909663
0.5169999999999981,115371044.68089806
0.5170999999999981,115206542.5626995
0.5171999999999981,113979664.15660822
0.5172999999999981,112391168.44095795
0.5173999999999981,110802672.72530767
0.5174999999999981,109214177.0096574
0.5175999999999981,107625681.29400712
0.517699999999998,106037185.57835686
0.517799999999998,104448689.86270659
0.517899999999998,98919134.0780549
0.517999999999998,92127156.9072488
0.518099999999998,85335179.73644269
0.518199999999998,78543202.56563658
0.518299999999998,71751225.39483047
0.518399999999998,64959248.22402436
0.518499999999998,58167271.05321825
0.518599999999998,62877599.33133322
0.5186999999999979,71234601.01255432
0.5187999999999979,79591602.69377543
0.5188999999999979,87948604.37499653
0.5189999999999979,96305606.05621764
0.5190999999999979,104662607.73743874
0.5191999999999979,113019609.41865984
0.5192999999999979,112694928.95666033
0.5193999999999979,109502715.48803434
0.5194999999999979,106310502.01940836
0.5195999999999978,103118288.55078238
0.5196999999999978,99926075.0821564
0.5197999999999978,96733861.61353043
0.5198999999999978,93541648.14490445
0.5199999999999978,95504835.39666784
0.5200999999999978,99329883.6192599
0.5201999999999978,103154931.84185195
0.5202999999999978,106979980.064444
0.5203999999999978,110805028.28703606
0.5204999999999977,114630076.50962812
0.5205999999999977,118455124.73222017
0.5206999999999977,117865703.90759178
0.5207999999999977,115456975.89838818
0.5208999999999977,113048247.88918456
0.5209999999999977,110639519.87998097
0.5210999999999977,108230791.87077737
