,phoenix_flux
0.5,281838.4092095062
0.5001,266398.9856037449
0.5002,250959.56199798372
0.5003,235520.13839222252
0.5004,220080.7147864613
0.5005,204641.29118070006
0.5005999999999999,189201.86757493886
0.5006999999999999,180798.22950645213
0.5007999999999999,175805.99126813342
0.5008999999999999,170813.75302981472
0.5009999999999999,165821.514791496
0.5010999999999999,160829.2765531773
0.5011999999999999,155837.03831485857
0.5012999999999999,150844.80007653986
0.5013999999999998,162918.52945068714
0.5014999999999998,176727.87874637204
0.5015999999999998,190537.22804205696
0.5016999999999998,204346.57733774185
0.5017999999999998,218155.92663342677
0.5018999999999998,231965.2759291117
0.5019999999999998,249039.04946206347
0.5020999999999998,287435.5912136827
0.5021999999999998,325832.132965302
0.5022999999999997,364228.67471692123
0.5023999999999997,402625.2164685405
0.5024999999999997,441021.75822015974
0.5025999999999997,479418.299971779
0.5026999999999997,506014.0352323735
0.5027999999999997,510567.8092450625
0.5028999999999997,515121.58325775154
0.5029999999999997,519675.3572704405
0.5030999999999997,524229.1312831295
0.5031999999999996,528782.9052958186
0.5032999999999996,533336.6793085075
0.5033999999999996,522835.999139499
0.5034999999999996,500286.7306598318
0.5035999999999996,477737.4621801646
0.5036999999999996,455188.1937004974
0.5037999999999996,432638.9252208302
0.5038999999999996,410089.656741163
0.5039999999999996,387540.3882614958
0.5040999999999995,435548.6839136214
0.5041999999999995,506697.7091277754
0.5042999999999995,577846.7343419294
0.5043999999999995,648995.7595560835
0.5044999999999995,720144.7847702375
0.5045999999999995,791293.8099843914
0.5046999999999995,862442.8351985455
0.5047999999999995,779312.2435905964
0.5048999999999995,686580.3651642991
0.5049999999999994,593848.486738002
0.5050999999999994,501116.6083117049
0.5051999999999994,408384.7298854078
0.5052999999999994,315652.8514591106
0.5053999999999994,233257.3630489637
0.5054999999999994,226239.79522886188
0.5055999999999994,219222.22740876005
0.5056999999999994,212204.65958865822
0.5057999999999994,205187.0917685564
0.5058999999999994,198169.5239484546
0.5059999999999993,191151.95612835273
0.5060999999999993,191067.49315253456
0.5061999999999993,207911.81489094824
0.5062999999999993,224756.1366293619
0.5063999999999993,241600.45836777557
0.5064999999999993,258444.78010618925
0.5065999999999993,275289.1018446029
0.5066999999999993,292133.42358301656
0.5067999999999993,307062.61655122164
0.5068999999999992,319663.1785365014
0.5069999999999992,332263.7405217812
0.5070999999999992,344864.302507061
0.5071999999999992,357464.86449234077
0.5072999999999992,370065.42647762055
0.5073999999999992,382665.98846290034
0.5074999999999992,360735.7564425422
0.5075999999999992,316049.281325893
0.5076999999999992,271362.80620924383
0.5077999999999991,226676.33109259466
0.5078999999999991,181989.85597594545
0.5079999999999991,137303.38085929627
0.5080999999999991,92616.90574264707
0.5081999999999991,110703.13622940275
0.5082999999999991,150275.38210664334
0.5083999999999991,189847.62798388398
0.5084999999999991,229419.8738611246
0.508599999999999,268992.1197383652
0.508699999999999,308564.36561560584
0.508799999999999,348136.6114928464
0.508899999999999,418984.51185594563
0.508999999999999,494179.7293902915
0.509099999999999,569374.9469246374
0.509199999999999,644570.1644589833
0.509299999999999,719765.3819933292
0.509399999999999,794960.599527675
0.509499999999999,869945.9518685914
0.5095999999999989,817661.4482194963
0.5096999999999989,765376.9445704013
0.5097999999999989,713092.4409213064
0.5098999999999989,660807.9372722113
0.5099999999999989,608523.4336231163
0.5100999999999989,556238.9299740214
0.5101999999999989,503813.45098674
0.5102999999999989,450314.0246343403
0.5103999999999989,396814.5982819407
0.5104999999999988,343315.1719295409
0.5105999999999988,289815.7455771413
0.5106999999999988,236316.3192247416
0.5107999999999988,182816.8928723419
0.5108999999999988,167907.11898259932
0.5109999999999988,288925.8370757541
0.5110999999999988,409944.5551689089
0.5111999999999988,530963.2732620637
0.5112999999999988,651981.9913552185
0.5113999999999987,773000.7094483732
0.5114999999999987,894019.4275415281
0.5115999999999987,949467.1299544951
0.5116999999999987,863563.9342809238
0.5117999999999987,777660.7386073525
0.5118999999999987,691757.5429337812
