,phoenix_flux
0.5,481125902.0967604
0.5001,482404826.3997582
0.5002,483683750.70275605
0.5003,484962675.0057539
0.5004,486241599.3087517
0.5005,487520523.61174953
0.5005999999999999,488799447.91474736
0.5006999999999999,489080537.48056585
0.5007999999999999,488877812.8034806
0.5008999999999999,488675088.1263954
0.5009999999999999,488472363.4493102
0.5010999999999999,488269638.77222496
0.5011999999999999,488066914.0951397
0.5012999999999999,487864189.41805446
0.5013999999999998,439680900.4333812
0.5014999999999998,386617957.08923066
0.5015999999999998,333555013.7450801
0.5016999999999998,280492070.4009295
0.5017999999999998,227429127.05677894
0.5018999999999998,174366183.71262836
0.5019999999999998,135318459.07605603
0.5020999999999998,187816207.18288767
0.5021999999999998,240313955.28971934
0.5022999999999997,292811703.396551
0.5023999999999997,345309451.5033826
0.5024999999999997,397807199.6102143
0.5025999999999997,450304947.71704596
0.5026999999999997,484347721.1689259
0.5027999999999997,483919644.1340269
0.5028999999999997,483491567.0991278
0.5029999999999997,483063490.06422883
0.5030999999999997,482635413.02932984
0.5031999999999996,482207335.9944308
0.5032999999999996,481779258.9595318
0.5033999999999996,481418271.4479117
0.5034999999999996,481110977.9484551
0.5035999999999996,480803684.4489985
0.5036999999999996,480496390.9495419
0.5037999999999996,480189097.4500853
0.5038999999999996,479881803.9506287
0.5039999999999996,479574510.4511721
0.5040999999999995,479627758.1241656
0.5041999999999995,479799252.307938
0.5042999999999995,479970746.49171036
0.5043999999999995,480142240.67548275
0.5044999999999995,480313734.85925514
0.5045999999999995,480485229.0430275
0.5046999999999995,480656723.22679996
0.5047999999999995,480401205.26718783
0.5048999999999995,480119113.0513777
0.5049999999999994,479837020.83556765
0.5050999999999994,479554928.6197576
0.5051999999999994,479272836.40394753
0.5052999999999994,478990744.1881375
0.5053999999999994,478675570.71511394
0.5054999999999994,478119152.8254851
0.5055999999999994,477562734.9358562
0.5056999999999994,477006317.0462274
0.5057999999999994,476449899.1565985
0.5058999999999994,475893481.2669697
0.5059999999999993,475337063.3773408
0.5060999999999993,474891733.86699146
0.5061999999999993,474717652.41927993
0.5062999999999993,474543570.97156835
0.5063999999999993,474369489.5238568
0.5064999999999993,474195408.07614523
0.5065999999999993,474021326.6284337
0.5066999999999993,473847245.1807221
0.5067999999999993,473726137.4537306
0.5068999999999992,473669441.1904842
0.5069999999999992,473612744.9272378
0.5070999999999992,473556048.66399145
0.5071999999999992,473499352.40074503
0.5072999999999992,473442656.1374986
0.5073999999999992,473385959.87425226
0.5074999999999992,469013276.5978251
0.5075999999999992,461796301.65360886
0.5076999999999992,454579326.7093926
0.5077999999999991,447362351.76517636
0.5078999999999991,440145376.82096016
0.5079999999999991,432928401.8767439
0.5080999999999991,425711426.93252766
0.5081999999999991,428814145.7447167
0.5082999999999991,435449117.8944644
0.5083999999999991,442084090.0442121
0.5084999999999991,448719062.1939598
0.508599999999999,455354034.34370744
0.508699999999999,461989006.4934552
0.508799999999999,468623978.64320284
0.508899999999999,466304250.51828694
0.508999999999999,462739818.71226937
0.509099999999999,459175386.9062518
0.509199999999999,455610955.1002342
0.509299999999999,452046523.29421663
0.509399999999999,448482091.48819906
0.509499999999999,444924840.17106813
0.5095999999999989,445722097.43922466
0.5096999999999989,446519354.70738125
0.5097999999999989,447316611.9755378
0.5098999999999989,448113869.24369437
0.5099999999999989,448911126.5118509
0.5100999999999989,449708383.7800074
0.5101999999999989,449133109.7922636
0.5102999999999989,438101919.5798855
0.5103999999999989,427070729.36750734
0.5104999999999988,416039539.1551292
0.5105999999999988,405008348.942751
0.5106999999999988,393977158.73037285
0.5107999999999988,382945968.5179947
0.5108999999999988,377237639.26371425
0.5109999999999988,390278596.84919
0.5110999999999988,403319554.43466574
0.5111999999999988,416360512.0201415
0.5112999999999988,429401469.6056173
0.5113999999999987,442442427.19109297
0.5114999999999987,455483384.7765688
0.5115999999999987,464246841.33007544
0.5116999999999987,463789324.1627555
0.5117999999999987,463331806.99543554
0.5118999999999987,462874289.8281156
0.5119999999999987,462416772.6607956
0.5120999999999987,461959255.4934757
0.5121999999999987,461501738.3261557
0.5122999999999986,460982936.3764317
0.5123999999999986,460373469.80897695
0.5124999999999986,459764003.24152225
0.5125999999999986,459154536.6740675
0.5126999999999986,458545070.10661274
0.5127999999999986,457935603.53915805
0.5128999999999986,457326136.9717033
0.5129999999999986,457168853.04290897
0.5130999999999986,457500617.49053085
0.5131999999999985,457832381.9381527
0.5132999999999985,458164146.3857745
0.5133999999999985,458495910.8333964
0.5134999999999985,458827675.2810182
0.5135999999999985,459159439.72864
0.5136999999999985,459046942.3865104
0.5137999999999985,458568236.23129463
0.5138999999999985,458089530.07607883
0.5139999999999985,457610823.92086303
