,phoenix_flux
0.5,1293369344.504718
0.5001,1292527077.7789958
0.5002,1291684811.0532734
0.5003,1290842544.327551
0.5004,1290000277.6018286
0.5005,1289158010.8761063
0.5005999999999999,1288315744.1503837
0.5006999999999999,1287060709.0772574
0.5007999999999999,1285605537.4503984
0.5008999999999999,1284150365.8235395
0.5009999999999999,1282695194.1966805
0.5010999999999999,1281240022.5698216
0.5011999999999999,1279784850.9429626
0.5012999999999999,1278329679.3161037
0.5013999999999998,1186244061.9893684
0.5014999999999998,1084941269.8368917
0.5015999999999998,983638477.6844146
0.5016999999999998,882335685.5319378
0.5017999999999998,781032893.3794609
0.5018999999999998,679730101.226984
0.5019999999999998,605172543.6972618
0.5020999999999998,705311164.533236
0.5021999999999998,805449785.3692101
0.5022999999999997,905588406.2051842
0.5023999999999997,1005727027.0411584
0.5024999999999997,1105865647.8771324
0.5025999999999997,1206004268.7131066
0.5026999999999997,1270881458.5750744
0.5027999999999997,1269896107.9686532
0.5028999999999997,1268910757.362232
0.5029999999999997,1267925406.7558107
0.5030999999999997,1266940056.1493895
0.5031999999999996,1265954705.5429683
0.5032999999999996,1264969354.936547
0.5033999999999996,1264205731.3422034
0.5034999999999996,1263619563.3668833
0.5035999999999996,1263033395.3915632
0.5036999999999996,1262447227.4162428
0.5037999999999996,1261861059.4409227
0.5038999999999996,1261274891.4656026
0.5039999999999996,1260688723.4902825
0.5040999999999995,1259989509.9736602
0.5041999999999995,1259253220.9665267
0.5042999999999995,1258516931.9593933
0.5043999999999995,1257780642.9522595
0.5044999999999995,1257044353.945126
0.5045999999999995,1256308064.9379926
0.5046999999999995,1255571775.930859
0.5047999999999995,1254773351.0306463
0.5048999999999995,1253971059.2260206
0.5049999999999994,1253168767.4213946
0.5050999999999994,1252366475.6167686
0.5051999999999994,1251564183.8121428
0.5052999999999994,1250761892.0075169
0.5053999999999994,1249888656.5931084
0.5054999999999994,1248498066.3017848
0.5055999999999994,1247107476.010461
0.5056999999999994,1245716885.7191377
0.5057999999999994,1244326295.427814
0.5058999999999994,1242935705.1364903
0.5059999999999993,1241545114.8451667
0.5060999999999993,1240475177.294474
0.5061999999999993,1240188187.8364587
0.5062999999999993,1239901198.3784437
0.5063999999999993,1239614208.9204285
0.5064999999999993,1239327219.4624135
0.5065999999999993,1239040230.0043983
0.5066999999999993,1238753240.5463834
0.5067999999999993,1238180412.5382175
0.5068999999999992,1237260029.569597
0.5069999999999992,1236339646.6009767
0.5070999999999992,1235419263.6323564
0.5071999999999992,1234498880.6637359
0.5072999999999992,1233578497.6951156
0.5073999999999992,1232658114.726495
0.5074999999999992,1231732417.8389535
0.5075999999999992,1230803219.0096161
0.5076999999999992,1229874020.1802788
0.5077999999999991,1228944821.3509414
0.5078999999999991,1228015622.521604
0.5079999999999991,1227086423.6922667
0.5080999999999991,1226157224.8629293
0.5081999999999991,1223438364.7248976
0.5082999999999991,1220106934.3614354
0.5083999999999991,1216775503.9979734
0.5084999999999991,1213444073.6345112
0.508599999999999,1210112643.271049
0.508699999999999,1206781212.907587
0.508799999999999,1203449782.5441248
0.508899999999999,1178625853.5221186
0.508999999999999,1150814466.3635118
0.509099999999999,1123003079.2049053
0.509199999999999,1095191692.0462985
0.509299999999999,1067380304.8876917
0.509399999999999,1039568917.729085
0.509499999999999,1011850814.0349894
0.5095999999999989,1040703182.5595783
0.5096999999999989,1069555551.0841672
0.5097999999999989,1098407919.6087563
0.5098999999999989,1127260288.1333451
0.5099999999999989,1156112656.6579342
0.5100999999999989,1184965025.182523
0.5101999999999989,1210342790.506985
0.5102999999999989,1209251096.7075138
0.5103999999999989,1208159402.9080427
0.5104999999999988,1207067709.1085715
0.5105999999999988,1205976015.3091004
0.5106999999999988,1204884321.5096292
0.5107999999999988,1203792627.710158
